,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,sentimental
8159,1089aed9093fac9ffa47b4d57e970c77,79e843f791612177a6bb9f948f96f904,5,Excelente compra.,site idôneo,2018-06-21 00:00:00,2018-06-21 23:22:30,Positive
8163,6620eca7ec497a7c019c1b38aee71cfe,bfadb548852a3f28f3beba2245ccd552,4,Show de bola ,esposa gostou fica legal obrigado,2018-05-23 00:00:00,2018-05-24 23:57:57,Positive
8175,ad0fdae74c012c1e1b60479f7e760054,47073fb1adb2b41ef8bba8c77d8ed86f,3,Produto não chegou ,ainda aguardo produto,2018-05-31 00:00:00,2018-06-01 02:12:14,Neutral
8176,81de81ef5bfeeb8ee91aff67f07be44e,6398f5a8f74b7a09697d4417628dd212,4,Muuto bom,neutro,2018-05-17 00:00:00,2018-05-25 16:17:25,Neutral
8177,3490fff32a0bc849870fafb76abe4b0d,346b2fb1fdc9e25b67e293bbd5fe9ec7,5,*****,surpreendeu chegou antes prazo,2018-07-03 00:00:00,2018-07-04 09:48:17,Positive
8187,954593f1b71468c7a1d09ceced34650e,1422a4b4a2aa8b66fd49ff5557200b42,5,recomendo à todos,sempre precisei loja atendido prontamente,2018-06-05 00:00:00,2018-06-05 20:12:23,Neutral
8188,ac09147de9a0cdbc89ab8ca92d1f0c82,9dff95e63c4bf04ca285c9e2252f75fb,4,"Bom, recomendo!!",neutro,2018-08-07 00:00:00,2018-08-09 19:23:50,Neutral
8194,4a6b6d2ec30eb3b9e0775a2cb44d752e,59e53c261681312bd398bcac254262e8,5,Entrega perfeita.,boa rapidez entrega recomendo,2018-07-12 00:00:00,2018-07-13 14:26:20,Positive
8219,456c1ec8e9e99fb8eba9c05ec832ef2b,79366f58da7efaf2b4717cb46d852fcd,4,Bom,ótimo produto,2018-06-05 00:00:00,2018-06-08 02:13:11,Positive
8228,9dec3d619634ffecaddf1fd69d262455,b45b66d3543568daaa1fe2290859d88a,1,não recomendo,película vidro chegou toda trincada preciso inteira,2018-07-11 00:00:00,2018-07-12 02:47:34,Negative
8237,389c74864543c752ece2df3714bf36f4,818961050c379d7725bfa37c6f6c40ce,1,Insatisfeitíssima ,comentários não_ indico,2018-05-15 00:00:00,2018-05-15 19:57:04,Negative
8252,612581b356de855e7a2f936e10a5fad2,fe5f4fa1c18761b398e46c402c067ddf,5,Recomendo,ótimo,2018-07-06 00:00:00,2018-07-12 09:23:01,Positive
8265,336956f377feef5ec84bdb3518dd51bf,f750e148543e798460383fda407de8be,5,Recomendo,ola boa noite abri encomenda mt ansiosa pq amo perfume qd abri vi veio perfume errado pedi errado perceber q quero azul nao_ roxo posso trocar favor,2018-06-07 00:00:00,2018-06-19 01:30:47,Neutral
8310,2c8085c00b5cce9849b6e3dfe1f518b4,3a48b55756a18df2a80f25a120eac75e,1,PROPAGANDA ENGANOSA,motor ventilador não_ original anuncio afirma original,2018-06-08 00:00:00,2018-06-08 22:19:27,Neutral
8314,6dff1810471f2788ffbd266b3d60d8ba,c39c44584dde0d84f912a395af0bef21,5,Excelente ,correto,2018-08-15 00:00:00,2018-08-16 01:38:37,Neutral
8320,821862cc0e9b33b12cb1e878e9dc4062,9a5c80e67090c3a500008823e3dd8eb8,2,Produto errado,quero troca,2018-06-06 00:00:00,2018-06-06 14:06:03,Neutral
8330,5bf737b548b1f00ee4727f109c5888af,610cb5d8ac9938a7e80ee9e3b9c04be5,1,produto falsificado,produto falsificado mine escuta porem duas comprei nao_ funciona,2018-06-07 00:00:00,2018-06-13 13:32:08,Negative
8331,1a29f7440957452b30193da187371897,de001e88a16cecc089b911816d0cc818,3,Acabamento Ruim,produto acabamento ruim case equipamento desalinhado brechas laterais,2018-07-04 00:00:00,2018-07-05 01:13:07,Negative
8365,24d5f50ee937b53019f91b9c5456cddf,925610f1667e7ed61145120c16d91b86,5,Ótimos produto e vendedor,neutro,2018-08-15 00:00:00,2018-08-16 16:05:47,Neutral
8367,fa18ec9c504a7afadd7a76dd576693e4,162cf02f9877cddb71e0bb217b585128,4,Otímo,adorei cauterização trivitt quero pra vida inteira,2018-08-21 00:00:00,2018-08-22 00:27:30,Positive
8370,a2cbb83819589f2526f9276b40c29088,1f453524ca7946b73a175299b82a66c0,3,Ótima,greve caminhoneiros chegou prazo,2018-06-08 00:00:00,2018-06-09 01:45:44,Neutral
8371,9f42571fb0824548fc7a3f8a32a158a6,41be20762988289839be27508848b8ef,5,satisfeito,satisfeito,2018-05-05 00:00:00,2018-05-08 12:53:40,Positive
8374,fc126485c08e622edc62ee1407660547,4de5e476244e0fced5eabc7d26c02dd9,1,Ruim,pedido veio metade comprei extrator cravos caneleira recebi somente cabeleira,2018-06-05 00:00:00,2018-06-06 02:24:15,Neutral
8387,7083e76646d09857d1b660a813d04a2d,c43d9824271456d761379296996811fc,2,O RELOGIO NÃO FUNCIONA,pior compra fiz baratheon,2018-08-01 00:00:00,2018-08-05 20:28:19,Neutral
8390,3738b0d3620537ea18222bf8229821e3,f3ef0ddf732dfd6a0c31fe3f8cd3b948,5,Ótimo produto!,entrega rápida produto excelente,2018-07-01 00:00:00,2018-07-01 22:27:38,Positive
8394,f9f65ac1cc669087f87a1ec6c482bc19,cf014dc8804713618176fc95af41b221,4,REDE BOA,comprei duas redes descrição dizia numero numero metros apenas desse tamanho outro bem menor fina rede maior veio falhas costura boas redes,2018-07-06 00:00:00,2018-07-15 01:43:42,Neutral
8398,ca8448a55ac9c53ce6ea8a919e158d5f,1d73e7c6c8033ca8b5d21df45c5b7863,5,Ótima entrega,neutro,2018-08-15 00:00:00,2018-08-18 02:40:01,Neutral
8400,8062dc2d7dc81de330414b01fdb03fe5,7c84f3ad69b989de803692b81743e3e7,4,Recomendo,produto bonito qualidade,2018-07-25 00:00:00,2018-07-26 19:22:50,Positive
8404,08528f70f579f0c830189efc523d2182,7813842ae95e8c497fc0233232ae815a,1,Produto errado,entrega produto diferente solicitado aguardo orientação troca,2018-08-03 00:00:00,2018-08-06 00:09:52,Neutral
8436,2c90f4e50406662ea1bb173d439a2256,d063dcc119860db74b0e76cbac5fb4ca,5,Bom Produto recomendo,produto satisfaz necessidade quer relógio funcionando conforme padrões categoria,2018-08-30 00:00:00,2018-08-31 02:35:34,Neutral
8449,58c3798ac38a6a99cd42df4a7f1551bf,6be0e40ad5ed600b9e6b90fb9f58ba3a,1,Recebi Errado,pedi pure seduction veio love spell,2018-04-26 00:00:00,2018-04-27 00:49:51,Neutral
8470,54ec3cfec170b2da86a02e6fe846bf72,bbed43d93838be47e3a0b194063660e2,5,Bom,gostei,2018-06-29 00:00:00,2018-06-30 21:25:17,Positive
8499,9a2d813e4ee6e5cdd0835d7c6d5acf4b,401de49ffa73d6f2b442357b6c84beab,5,super recomendo ,bom,2018-07-10 00:00:00,2018-07-12 16:02:42,Positive
8500,ac1f4abe90e839ba408aceb7feb7b054,4dd4fdc64737dc3f4472ceda049cb1ba,1,Produto não entregue,fiz compra dois prudutos juntos recebi somente código automaticamente achei q viaria dois chegou,2018-08-25 00:00:00,2018-08-25 22:10:35,Neutral
8504,2603153dd0b29d731cdba23b9a350834,67d8f4eb477222d7b5b81daa8e007bdd,1,Veio faltando PEÇAS!!!!! ,produto veio faltando peças solicito outro urgência pois realizei pagamento gostaria contato urgência,2018-05-17 00:00:00,2018-05-21 20:20:45,Neutral
8506,767842293da7e287c70162b12bc46609,e94463ec887705d951724d52248d7855,3,Defeito do produto ,ilhos veio defeito,2018-06-20 00:00:00,2018-06-22 22:23:49,Neutral
8507,d89976b18e0b4a2b60ff9ad76bbf36a1,93b590057f946fba0bb236c96d384a89,4,Bom,bom,2018-06-10 00:00:00,2018-06-10 21:47:19,Positive
8509,9256232a07f2a45a6cb4a047de4f13b5,256c2127e05b924a7cbf69f95e3c4830,2,Película não é de gel,pelicula informam sendo gel anúncio verdade película comum plástico,2018-08-21 00:00:00,2018-08-22 03:32:40,Neutral
8511,0bb6d2616f5648990eea8e083921cbcb,36fab5ed597c9dca017dfa0711e84687,5,recomendo com otimismo,entrega bem menos estipulado satisfeito tanto relação produto quanto entrega,2018-06-27 00:00:00,2018-06-29 01:43:00,Neutral
8514,e3a1d9d8ebf0457afebf74d4c2a735f8,ba726c9844d9393a779180c32dbfa0eb,5,Otimo,rapido,2018-05-09 00:00:00,2018-05-14 12:57:53,Neutral
8524,061fe812623750a321d1137115ae4b76,63395e53d28e53559462a08ceb1b2df6,5,Gratidão,grato entrega rápida produto correto,2018-08-17 00:00:00,2018-08-20 10:21:08,Positive
8532,f6cc469a05a57701d542654ea128c133,1e7aa16222b1c59810585e0dc2bf73ed,5,Parabéns,bom bem específicado descrição produto chegou prazo defeito não_ chegou antes demora agência correios parabéns,2018-04-25 00:00:00,2018-04-27 17:04:02,Neutral
8537,a8f9ee4117a3ad781539a116bc507f9d,9de38c42ea4d33af19aac6c4d6c4b146,5,Muito Bom,excelente produto entrega rápida,2018-06-20 00:00:00,2018-06-20 15:43:14,Positive
8545,5386cb132291e4a9a8f61d23d6cf54a4,9ae90d0ae423d9ac6caad40cd7a6af6b,5,Recomendo,boa loja mercado,2018-08-01 00:00:00,2018-08-03 16:23:35,Positive
8549,3079f0c3d656a9f389e581f5821b8226,b523ce1995c46d7ad970da56cbf867e1,2,Veio outro produto,comprei pelícola moto z numero play veio asus zenfone numero selfie tamanhos tela diferentes sacanagem,2018-08-07 00:00:00,2018-08-10 11:15:03,Negative
8552,7e5421a77d4219aec21b24ebd8530a83,b53daded44cdc3c3f3e1962c34ebdbf2,5,Cabeceira solteiro ,chegou antes previsto amei cabeceira melhor esperado,2018-08-23 00:00:00,2018-08-24 02:49:56,Positive
8559,bea940cc1c77cabb31b65022046db59b,4d315c56f2d8d8d27bf1a1365d41c923,4,Recomendo,comprei presente filha gostou produto fácil montar chegou dentro prazo,2018-07-24 00:00:00,2018-07-24 21:07:42,Neutral
8574,fb0335a8e2c0d6889df5fecacf2d745f,e406f3cf4b3e23077d22eb4346d6471c,4,Parabéns ,achei bíblia pouco cara tamanho,2018-08-21 00:00:00,2018-08-22 04:03:33,Neutral
8579,67b904152357c308d2e625bfe449f043,57261741e78d278aab2b462220b787f8,4,Bom,entregou prazo recomendo,2018-07-27 00:00:00,2018-07-28 01:25:04,Positive
8585,9a8df2e4464fb7a7de8e3e344ea2926b,2ce193276df0831b86cf55d9c47ce8a8,1,Horrível!!,produto péssima qualidade nada foto saia não_ reta igual foto fica cheia pregas não_ compram queria dinheiro volta,2018-07-24 00:00:00,2018-07-25 18:08:06,Negative
8586,05f8a80e5ff8859884b5be7ba770df31,37f48a21c9c1cd7784eee9e1c6a91e5b,5,Muito bom,bom,2018-05-19 00:00:00,2018-05-20 17:26:05,Positive
8601,719e0716e2effb0309f26c9a57906358,29987cf19684b333665b685a76f8dd8e,3,Ótimo,neutro,2018-07-24 00:00:00,2018-07-26 13:03:11,Neutral
8611,7e4f821a651016b6374962f80062450f,7b3eaa9c1b740e4f097d60f54aa44ede,5,Agradecemos ,tudo maravilhoso obrigada,2018-07-14 00:00:00,2018-07-14 09:51:29,Positive
8618,7f0d9c353182a1634c954cd5a82c5fd7,e4cb234bf724fa255f0ecd4d95f72a9f,5,Qualidade Ótimo!,produto excelente chegou rápido,2018-08-21 00:00:00,2018-08-22 00:08:53,Positive
8621,8fc1b852ff6711891cf819b1c262f8aa,82121ebedf0f27bfb35630958489c7ea,5,Ótimo produto,tudo entregue antes prazo,2018-06-28 00:00:00,2018-06-30 18:52:15,Neutral
8629,765e77727f9e2f992854535a9679952b,50dfd1d8502e5ef282d85dd49cee6db5,1,Vendedor Horrivel,produto pagamento aprovado numero dia pagamento porem vendedor esperou numero dias enviar faltando apenas numero dia vencer prazo entrega produto não_ chegou ainda,2018-08-02 00:00:00,2018-08-02 12:24:46,Neutral
8640,3a640257ba1d1911f2249a72f0a2f9f4,c51ac8cd56af613cfb3e2c369123b13e,5,Ótimo ,adorei,2018-07-31 00:00:00,2018-08-02 22:42:49,Positive
8660,8bd584c5a0d0bf3dfc77b188ae9f2fa7,a29c6282a6e4ec30881051cfaa99029c,5,Super recomendo.,excelente loja sempre compro americana entrega rápida,2018-06-28 00:00:00,2018-07-02 14:39:32,Positive
8676,e45e11b96636d2a6ce6f58d85b894a9c,777e1991a17b077dc363745bbaf05e2f,5,Excelente,entrega super rápida recomendo,2018-06-07 00:00:00,2018-06-09 17:29:36,Positive
8690,b3874b240b3a3725e71e4823d9885871,8c13aa9bfa920854ca73694d94387d40,5,Otima,indico todos comprarem site lannister pois recebi pedido antes combinado cinco dias antes vcs parabéns mercadoria realmente boa nota numero,2018-05-25 00:00:00,2018-05-27 23:16:41,Positive
8692,e848b70d2cecf8bcdd040aded739f250,d4497ce5e801d56876bd6c9e514767e5,1,Td errado,pedi perfume hugo boss energise aí td bem perfume não_ aroma fixação tampa veio solta,2018-05-09 00:00:00,2018-05-09 21:26:31,Neutral
8701,4097e08ad8c5f1ed29391c3a65efdcfc,f526502583165bcf37f59cb5092ba1e7,5,super recomendo,tão certo,2018-06-08 00:00:00,2018-06-08 20:07:32,Positive
8710,d7c219a30e1901eee656acf693421bf3,6b6634917b74d4db4d32cf09754c061d,5,Muito bom,gosto comprar loja americas,2018-07-24 00:00:00,2018-07-25 15:50:57,Neutral
8719,6e0e2228e9da32ec7a3cc3cf3372d002,62310e6941dd333f0a8bfde5ec77d8c6,5,Tudo certo,produto entregue rapidamente perfeitas condições,2018-07-18 00:00:00,2018-08-02 11:12:38,Positive
8720,8213fbfb5d214625cf7144aad4970868,398f1723ca5725d585fbc000ec3edb05,1,Grau errado,recebi lentes contato grau errado solicitei numero numero vieram numero numero triste pois preciso lentes sábado dia numero numero,2018-05-12 00:00:00,2018-05-13 16:13:19,Neutral
8724,b881f167cf26b1d50ec23b16accc8a5a,cecb76748848cc8dc67013c58902eae0,5,Rápida entrega,neutro,2018-05-10 00:00:00,2018-05-10 23:59:21,Neutral
8725,f543ce697cbe28b7fb78d89658ac72e1,493df4388d821e8fe154543cceafa20d,3,Tamanho,quadro foto parece maior realmente,2018-06-22 00:00:00,2018-06-22 20:57:31,Neutral
8728,a807ea65e5f33c7fdc436a6e95676660,33526a04c7941ab386cc410962b171a0,5,relogio de parende,satisfeito produto entrega,2018-07-31 00:00:00,2018-08-05 14:21:49,Positive
8733,e5b1df429a2d7f5366416e59759fcec1,dec9169d4f8c2e229d7421e28ef70781,5,Entrega super rápida ,recomendo loja,2018-08-31 00:00:00,2018-08-31 21:32:45,Positive
8740,ec12a1dd60fb8cd5f87acfda7689603c,de0118eda0bf4900eee8cb706027f55a,5,Super recomendo,neutro,2018-05-03 00:00:00,2018-05-04 11:10:41,Neutral
8747,ce8cf4501ce473b990135c51f0e21ba2,20179c04ba0e2e024542349ec1d5d263,2,bom,não_ usei produto não_ parece bom,2018-07-06 00:00:00,2018-07-06 19:31:07,Neutral
8753,63f52661d616df41166b2c916db628f6,61edec4c7086a5383dc4f5e6fca69e9b,3,Não veio o produto total ,comprei numero produtos recebi apenas numero,2018-06-12 00:00:00,2018-06-13 11:37:46,Neutral
8759,5fbb9e17c41e108f8b137b39a62eff95,26cf5f2fef907ebc54269ab08ba4fc3b,5,Bom,chegou conforme anunciado,2018-06-20 00:00:00,2018-06-20 20:57:56,Neutral
8770,1159af6c66160e07c76f16d9f09098ed,20febe29f23cdee32db9532860db7341,2,Insatisfação,produto veio lente outra marca causa alteração visual comprei anteriormente óculos mesma marca não_ problema parece armação original,2018-08-09 00:00:00,2018-08-09 10:25:09,Neutral
8775,3d4d72bd998f786927d0ee2b73ee6b3e,eda3cb37479a52de9848bfba4b805cdf,1,Odiei,produto retornou vendedor hj n _me deram satisfação n _consigo entrar contato liguei lannister falaram q iam solicitar reenvio produto hj nada,2018-06-01 00:00:00,2018-06-01 03:47:39,Neutral
8788,bcde24d172b345f4fa4221a36eedf669,881d60b41ea9627a5428fb78693fad34,1,Produto não entregue,não_ chegou produto poderiam enviar algum mail explicando,2018-08-03 00:00:00,2018-08-04 13:12:30,Neutral
8790,2965519faa89da4943301b38c4cdd483,20dfda225b7d53569028f68044478eb0,5,super recomendado,neutro,2018-06-05 00:00:00,2018-06-07 00:23:16,Neutral
8792,5adc3f51c4b9e5179c204d9e4e63ac95,9e9cfa056dcd246d1bfd47f58a771abf,5,Muito satisfeito,produto qualidade bonito superou expectativas,2018-08-30 00:00:00,2018-08-30 17:26:47,Positive
8797,d9bb420cf30481fbc0093cbea4bd0417,b058d10cd1c5819182e6071160eb23a0,5,otimo,investimento não_ caro beneficio,2018-08-14 00:00:00,2018-08-20 10:20:28,Neutral
8808,547619a0cade29fe87cd96ce45ddd698,2b3c4e25e8edee43a664159df5afa3ea,5,Adorei ,lindo,2018-08-07 00:00:00,2018-08-08 04:07:10,Positive
8820,e7bd07314d745e4b5ae3114e11c21983,caca64f71d73695719939294fa88c791,3,Entregue x anunciado,produto boa qualidade atendeu expectativas insatisfação relacionada questão cabo anunciado diz numero metros recebi numero metro assumir custo adicional,2018-08-31 00:00:00,2018-09-02 18:08:57,Positive
8828,548841b1cd10c8a55d18a16cdd8cd34b,0745fd0c5e5bd55f752798a152b1d04b,5,Dez,excelente bem antes prazo perfeito,2018-08-31 00:00:00,2018-09-01 13:16:52,Positive
8833,cba55e7ef73af4d716df4af3cf61659d,371144639291ca32d97aa87af7ef134e,5,adorei,sempre compro nesse site nunca problemas,2018-05-08 00:00:00,2018-05-10 17:23:23,Neutral
8840,c6ceb000ff3d4513ec395f57a6da4a79,362b6af60a35f334d6df5c237a9897c4,5,Recomendo,produto bom acabamento chegou muitos dias antes prazo,2018-04-26 00:00:00,2018-04-27 18:06:15,Neutral
8842,cf45fa3079e7f479d1acfa65e404ea74,7df3fcf1165828f7300fe1816834530e,4,Recomendo,apesar produto não_ exatamente turbo carrega celular boas quanto entrega prazo tudo perfeito,2018-05-23 00:00:00,2018-05-25 19:13:07,Neutral
8853,23bc4f774c2b1b9fbf765b5be73f7489,63a2b4d7eada51b13286108f3dc29b3d,5,Panos de copa,neutro,2018-06-29 00:00:00,2018-07-01 20:10:13,Neutral
8859,e79979e9a50fce1cedbf27ddc9799d81,57e34f23ea6f7d6197a2792928bfbb04,5,10,ótima entrega ainda entregou bem antes prazo,2018-04-25 00:00:00,2018-04-28 01:56:17,Positive
8868,6424cce3a355381b0a0640d025953226,503c7d5d134281cbc25783a87057f690,5,Ótimo ,produto dentro expectativa bonito excelente acabamento entrega super rápido parabéns,2018-06-20 00:00:00,2018-06-22 23:57:32,Positive
8878,179fc4bc547924e90b79817f4cad7ce6,6a411c43a42ddb752d87534a423d043a,5,Exelente,melhor banho tomei ducha excelente,2018-06-19 00:00:00,2018-06-24 10:34:50,Positive
8884,1793b8fac457ee3cb05dc6ec437167e7,ecdec61b6acfa5ba6f5050cb64d166aa,5,Cheiro de satisfação ,excelente produto otima apresentacao exatamente procurava,2018-07-05 00:00:00,2018-07-05 23:08:06,Positive
8902,77c78dc685c90a1f1e8248b226399ed6,8993af9c591e49725d6658a86ab3314c,3,Bom,produto entregue perfeito estado dentro prazo estipulado tudo ok grata,2018-07-13 00:00:00,2018-07-14 01:49:42,Positive
8906,b9cbb3007d5a5bf664da42487a4b9532,c4d7f25ccb1c6a9d798bcce9b814ab02,5,Muito bom,bonito rápido recomendo,2018-05-01 00:00:00,2018-05-04 00:32:34,Positive
8928,dbf9d4970b938fa69a82686010bd2549,2b86487ced52ef357d5454397ff5538a,4,Gostei,produto chegou dentro prazo,2018-04-27 00:00:00,2018-04-28 21:12:47,Neutral
8936,5a2674cb477bab66c6eacd0589540dd6,6a0ac163171ef70a5386eae45e6a799e,5,Dispenser d - muito bom ,produto boa qualidade,2018-06-07 00:00:00,2018-06-18 13:22:13,Positive
8940,802ce6588b4e35e73e7e47fb0a5b538e,58651d692f3fb03a452df6646056b8e3,1,Péssima qualidade,produto péssima qualidade não_ nada ver descrição foto,2018-05-15 00:00:00,2018-05-16 09:36:31,Negative
8949,3be46af7e53a3b77099e22eebd98a8b0,47e8cbf8f737294d8ca46cb2c4229cfc,4,top,bacana,2018-07-25 00:00:00,2018-07-26 16:03:10,Positive
8975,525ab77e123b0bcdb597d5e0bc4f6464,24abde75980ca7fd4234cc23e098c2ee,5,Comprei e gostei ,produto chegou dentro prazo previsto conforme solicitado,2018-05-05 00:00:00,2018-05-07 10:39:49,Neutral
8977,476f9f0acb1a350622e73dd4f341ecec,092de8ef0dad90862e5c0dfb15a10790,4,Produto com boa qualidade,produto qualidade toda informação rótulo,2018-06-30 00:00:00,2018-07-01 01:54:09,Positive
8983,4a8974ec26c53976fd7e63da00056301,81928f41f8a362d614d4e4073d24de07,4,Muito bom!,chegou prazo produto boa qualidade,2018-05-22 00:00:00,2018-05-24 19:29:40,Positive
8989,2806291c9adbd169f9eb09fc76a6ca57,996763a377a7e96ea28f02058d1e1883,1,Quero o dinheiro de volta,chegou licença selo microsoft outra veio impressa nota fiscal achei estranho além disso licença não_ funciona,2018-08-23 00:00:00,2018-08-24 01:03:34,Negative
8997,7da6b99eedc285b7a9831ae020b46d55,df78dad0e4ef0211f5622cc26f335900,5,ótimo,produto entregue antes prazo limite satisfeita,2018-07-05 00:00:00,2018-07-09 15:29:29,Positive
9000,6c09da3097e834eb20846d6534175ef2,86e15c44520932e049ca96660a60b776,5,Recebido,produto qualidade,2018-06-21 00:00:00,2018-06-22 09:14:46,Positive
9008,21ba3725dd20c0f98eb646de458c7ffc,d6c071bb6550e03c4ec129f737acfc3d,1,Não recebi o produto,não_ recebi produto,2018-06-08 00:00:00,2018-06-11 17:22:06,Neutral
9011,1a0508283ba52fa93aa794759e196511,ad598503d5390301de7d5cd3b1dc2c4d,1,Produto com defeito,produto veio defeito touchscreen não_ funcionando aguardando loja enviar código postal possa devolver mercadoria,2018-08-09 00:00:00,2018-08-11 18:39:57,Neutral
9016,32679fd3f35450eb45e5a74a73b579b5,f6ea8cbcc8900287db116d4edbdc7c7d,5,Ótimo produto,produto boa qualidade,2018-08-22 00:00:00,2018-08-22 22:11:43,Positive
9020,9c0d840dfe562debfa52a1792bd64bff,00b1cb0320190ca0daa2c88b35206009,1,Entregaram produto errado,comprei dois fones ouvido valor r numero numero entregaram cabo iphone valor r numero,2018-08-28 00:00:00,2018-08-28 18:25:55,Neutral
9021,fe1aad5c0dd87fd4e66e008a98b77ad2,47cf7e28d8f434cd6a3f4825953cdbac,5,Gostei.,entrgue bem antes prazo,2018-05-12 00:00:00,2018-05-13 08:50:01,Neutral
9043,48b59eaf14d7413f9bebc31a061d54fa,66305a754211cca47c3a2a59addf19ba,5,super recomendo,show bola entregaram antes prazo previsto,2018-08-18 00:00:00,2018-08-18 20:37:49,Neutral
9045,13f67875e47aa3056eddbbd94a66e367,0327e521bdeabce73fcf327b2fc94c92,5,Ótima cinta,material bom design robusto cumpre promete,2018-05-05 00:00:00,2018-05-05 23:47:39,Positive
9047,815018ecb191fd9d1cadd856c1447762,078f6a01964ee122ef20881df839af31,1,Produto não recebido,não_ recebi produto sendo cobrado cartão credito,2018-08-18 00:00:00,2018-08-20 11:53:15,Neutral
9052,b098c8b3d65ff19f503f8ac3359d7ee8,a11cb431739ce0d512e8a8e96654722f,1,péssimo ,produto veio errado fiz todo processo fazer troca deram numero dias responder nada liguei pediram esperar amanhã vence prazo pra devolver trocar vão obrigar ficar,2018-05-15 00:00:00,2018-05-20 17:12:25,Negative
9058,ff8efa1d519f81b52058ffc77b84038e,d39e9ca8b53fe40e2f41cad1e5f09066,5,recomendo,otimo produto tudo dentro esperado,2018-05-30 00:00:00,2018-06-01 19:17:52,Positive
9060,202a9dcab788dd41d594e8f7f85de6d1,e0392865844b1934818565a516cf8bdb,5,Excelente ,produto original chegou antes prazo super recomendo comprarei outras vezes tranquilamente,2018-07-24 00:00:00,2018-07-27 15:33:35,Positive
9067,cd42ca52fc51e79f98e2c7d67803e15d,89d6544684b9cbacd492feb38abe4fe7,5,Melhor loja não há!,recibi pedido antes prazo poucas lojas eficiência baratheon loja nota numero,2018-07-13 00:00:00,2018-07-14 01:54:36,Neutral
